PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
254,9/2/18,2:58:25 PM,4,4,"Palermo, Davis",1000048804,Right,NOR_TAR,"Sabato, Aaron",1000013477,Right,NOR_TAR2,Undefined,6,Top,1,2,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.08834019,0.23381236,-2.384279766,2303.163807,200.3510438,12:45,5.9670493,1.350772283,6.552748994,-19.26135671,15.49269745,5.063503243,4.596006924,-0.386086203,80.18609875,-3.431260517,-1.380385137,0.424301195,,,,,,,,,,,,-3.549791963,8.506574859,-1.188176412,50,5.974734898,5.163708192,-129.2723067,0.039729832,-5.928497353,30.2329722,-17.96724234,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2a8ad5f5-aee2-11e8-ae34-484d7efbbbf7
255,9/2/18,2:58:48 PM,4,5,"Palermo, Davis",1000048804,Right,NOR_TAR,"Sabato, Aaron",1000013477,Right,NOR_TAR2,Undefined,6,Top,1,3,1,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,88.43162785,-3.484918024,-1.232551626,2394.145646,197.2758741,12:30,5.885684395,1.069190645,6.80483301,-18.5994183,16.38906916,4.535273524,1.170143925,0.344900582,79.98521787,-7.015316536,-0.332039362,0.425729851,,,,,,,,,,,,-2.918326789,10.26453062,-0.99108122,50,5.653349524,2.579771558,-128.2608795,-8.252063494,-4.797370113,29.78974532,-15.30042336,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,39d3bb5d-aee2-11e8-ae34-484d7efbbbf7
256,9/2/18,2:59:31 PM,5,1,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,6,Top,1,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.98582545,-0.324530281,-1.55068788,1628.901778,250.4074266,2:15,5.656812117,1.553432668,6.77555875,-33.55535251,5.630108677,10.71274106,2.525960346,1.080722636,76.02496069,-6.761947972,0.560268302,0.450540669,,,,,,,,,,,,-6.38940152,3.241628344,-1.455919862,50,5.623388566,2.870040435,-120.7111363,-1.626136457,-9.414801446,23.79146866,-27.3974999,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,4e40d94e-aee2-11e8-ae34-484d7efbbbf7
257,9/2/18,2:59:55 PM,5,2,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,6,Top,1,1,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.23177456,-2.533786941,-1.954711731,2361.190281,199.4825593,12:45,5.889909711,1.390903063,6.685360249,-21.47967083,14.3310818,4.469880095,1.786802335,-0.004645464,79.49752644,-6.61056515,-1.075365854,0.430703343,,,,,,,,,,,,-3.049840504,8.706342177,-1.262292602,50,5.71229703,4.149106028,-126.6594816,-6.167984824,-4.929279857,27.0957209,-18.10249397,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,60209f5c-aee2-11e8-ae34-484d7efbbbf7
258,9/2/18,3:00:18 PM,5,3,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,6,Top,1,1,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.8460078,-1.676798809,-1.618849194,1638.395082,230.4286991,1:45,5.644104159,1.517315786,7.052861507,-31.45923919,8.298948811,7.974749676,1.474858165,0.743676717,75.35838705,-7.703647805,-0.048517276,0.453821231,,,,,,,,,,,,-4.917357617,5.13413027,-1.422032827,50,5.533007633,3.099420549,-119.0924654,-4.280714381,-7.074312157,22.50378891,-24.78787838,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,6f48226c-aee2-11e8-ae34-484d7efbbbf7
259,9/2/18,3:00:43 PM,5,4,"Palermo, Davis",1000048804,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,6,Top,1,2,1,Undefined,Undefined,InPlay,Undefined,GroundBall,Out,2,0,,88.16349997,-1.980214015,-1.54460714,2323.217086,205.0449071,12:45,6.093267547,1.320896119,6.83361413,-14.93729941,19.9997534,8.556726303,3.076764892,0.664623786,79.84313098,-4.801477037,0.148238468,0.425416815,98.49172061,-6.883326092,-4.565061462,,,,,24.1220896,21.33355338,-5.758524442,0.159338989,-5.242709182,11.77860433,-1.224745534,50,5.960475926,3.124013044,-128.0889486,-4.727250189,-8.630540424,28.71123457,-12.78412681,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,7b0e16a0-aee2-11e8-ae34-484d7efbbbf7
260,9/2/18,3:01:54 PM,1,1,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,85.40112192,-2.021971609,-1.048618209,2220.541996,189.0827896,12:15,6.344266965,2.170772954,5.878975124,-22.50881838,15.99283196,2.248671182,2.6012369,1.395713402,77.75960518,-6.230186447,-0.611131587,0.446592259,,,,,,,,,,,,-1.51406801,9.216246332,-2.087472473,50,6.168201048,2.169070748,-123.8975383,-5.04309276,-2.343719223,25.71287117,-17.90765264,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a7aba41f-aee2-11e8-ae34-484d7efbbbf7
261,9/2/18,3:02:11 PM,1,2,"Maniglia, Casey",1000048800,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,88.91922562,-1.296879305,-1.785757952,2305.51447,178.5299627,12:00,6.197055748,1.599307426,5.891926293,-19.2089208,16.09386044,-0.37037608,3.409183144,-0.091718965,81.261329,-4.876554816,-1.857472741,0.427637694,,,,,,,,,,,,-0.290204395,9.029947968,-1.455422115,50,6.0816782,4.041447125,-129.0909281,-3.498343668,-0.490383278,26.52430699,-16.91537029,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,b09f1afe-aee2-11e8-ae34-484d7efbbbf7
262,9/2/18,3:02:26 PM,1,3,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,84.19790434,-3.891049212,-3.061791637,1809.451949,220.0075657,1:15,6.16282961,1.786536954,6.038218186,-28.67766538,11.22374588,7.747177428,0.144726209,-0.370048106,76.40407524,-9.283583644,-1.551107707,0.45463791,,,,,,,,,,,,-5.171271975,7.346522401,-1.552167111,50,5.843543075,6.198757679,-121.7817069,-9.175064566,-7.663861997,26.85338363,-21.28644989,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,b9890832-aee2-11e8-ae34-484d7efbbbf7
263,9/2/18,3:02:42 PM,1,4,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,77.16348929,-2.094639664,-2.884748984,2305.55091,44.11812954,7:30,6.089155704,1.723440238,5.883050527,-58.39317625,-11.10454752,-12.55484226,-0.816421756,-2.044209535,71.72889512,-12.95841442,-5.292093137,0.494936951,,,,,,,,,,,,5.896341212,-5.333463991,-1.482998619,50,5.885318411,6.085947339,-111.9872462,-5.93899279,7.424843536,21.81359393,-38.8901008,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,c27a1ca7-aee2-11e8-ae34-484d7efbbbf7
264,9/2/18,3:02:59 PM,1,5,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,76.78300385,1.566150101,-2.417406306,2195.651479,23.94739054,6:45,6.036722935,1.809945253,5.693223603,-57.50624493,-9.758516283,-5.279643595,2.584506283,-0.908496332,70.815903,-9.266888014,-3.434230763,0.497333687,,,,,,,,,,,,2.142565494,-5.62682135,-1.603638325,50,6.132163398,4.915755962,-111.4983106,1.111738365,2.695132619,20.18933529,-39.25202578,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,cb6b3125-aee2-11e8-ae34-484d7efbbbf7
265,9/2/18,3:03:13 PM,1,6,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,90.26923358,-2.065707858,-2.329752643,2225.839233,179.8089013,12:00,6.376486225,1.612092883,6.15785936,-12.66723826,21.54101171,-0.066058072,3.459178275,-0.546995239,81.80317234,-4.402222148,-2.342673289,0.420956235,,,,,,,,,,,,-0.656644296,12.35019307,-1.435397006,50,6.213046112,5.328937277,-130.9096409,-4.986195307,-1.131949231,29.3447945,-10.88430062,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,d45c45ad-aee2-11e8-ae34-484d7efbbbf7
266,9/2/18,3:03:30 PM,1,7,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,89.47252023,-1.566466879,-0.893585986,2179.020175,198.1350891,12:30,6.160374212,1.698850999,6.144584744,-20.16255588,14.10427787,4.134550895,3.040926473,1.235613965,82.40827255,-5.338797011,-0.093733187,0.421316538,,,,,,,,,,,,-2.46766981,8.058005627,-1.633003633,50,6.030736673,1.851501738,-130.0853597,-4.165291167,-4.264454072,25.11405614,-18.24876781,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,dd4d5a55-aee2-11e8-ae34-484d7efbbbf7
267,9/2/18,3:04:24 PM,1,8,"Elliott, Austin",1000013399,Undefined,NOR_TAR2,"Caulfield, Tom",1000048797,Undefined,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.64664028,-0.236967596,-1.53648349,2105.889796,183.0839224,12:00,6.121525092,1.512477825,6.200106731,-18.10308114,15.4789446,0.748795154,4.412922961,0.160049894,82.64425915,-3.636176639,-1.390458825,0.417085377,,,,,,,,,,,,-0.834760049,8.504476011,-1.397492153,50,6.094506469,3.499197872,-131.6959334,-1.056726732,-1.465938863,27.985753,-17.23916768,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0127225c-aee3-11e8-ae34-484d7efbbbf7
268,9/2/18,3:04:40 PM,1,9,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.30347221,-1.73409077,-1.98556494,2118.397851,198.7044574,12:30,6.169444275,1.399511954,6.156144297,-17.06389528,16.85480297,5.160946773,3.167734904,0.019654637,82.45174084,-4.921815269,-0.980668885,0.419170882,,,,,,,,,,,,-3.35118341,9.650900849,-1.251442797,50,6.028976242,4.316468012,-131.1125867,-4.441041512,-5.836930241,27.56638513,-15.36457318,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0a0523b7-aee3-11e8-ae34-484d7efbbbf7
269,9/2/18,3:05:00 PM,1,10,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,1,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.70428185,-1.757347627,-1.205399742,2098.408503,192.6313407,12:30,6.042743237,1.291872997,6.234832008,-15.23987172,18.36810699,3.738517703,3.185117416,0.511055289,82.52680771,-4.598597446,-0.472994915,0.417246512,,,,,,,,,,,,-2.381709827,10.53177044,-1.203801915,50,5.904012086,2.602149366,-131.6972213,-4.417722275,-4.171211089,28.70125598,-13.72921654,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,12f6382c-aee3-11e8-ae34-484d7efbbbf7
270,9/2/18,3:05:23 PM,1,11,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.75215543,-2.915406806,-2.674132814,,350.3242761,5:45,5.894565516,1.529534717,5.848954221,-56.71775579,-12.58621232,2.407747651,-1.621514247,-0.749868861,74.38694654,-13.4293142,-2.214161069,0.478130091,,,,,,,,,,,,-2.06033654,-5.922708169,-1.31383622,50,5.622705481,5.321021495,-115.7454336,-7.731824867,-2.787370292,22.15618366,-40.1867108,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,21f2d079-aee3-11e8-ae34-484d7efbbbf7
271,9/2/18,3:06:12 PM,1,12,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,2,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.17906271,-1.259201462,-2.556894084,2179.90094,17.06749099,6:30,5.994486901,1.680015622,5.84199904,-50.48956455,-6.304360316,-2.433394126,0.542025365,-0.908391615,74.10303729,-10.65536731,-3.020601889,0.478420688,,,,,,,,,,,,0.668824817,-3.051298667,-1.470488702,50,5.861501631,5.231093579,-115.1185104,-4.187271825,0.906792716,19.30172637,-36.31099942,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,3fb2c69d-aee3-11e8-ae34-484d7efbbbf7
272,9/2/18,3:06:33 PM,1,13,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,6,Bottom,0,3,2,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,90.92013243,-1.27777381,-3.419486932,2243.042429,202.7885674,12:45,5.978735298,1.449525374,6.290211936,-18.85663009,14.33699696,5.38953026,3.240191972,-1.230675074,83.39039667,-4.81605106,-2.372988907,0.414666426,,,,,,,,,,,,-3.835774963,8.1684643,-1.200398256,50,5.875388017,7.650855371,-131.9713984,-3.494661564,-6.801921457,26.64101492,-17.68903493,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,4ed3232e-aee3-11e8-ae34-484d7efbbbf7
273,9/2/18,3:07:29 PM,2,1,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,6,Bottom,0,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.97631109,-2.099984771,0.348243741,2114.024046,190.8054568,12:15,6.257636874,1.098365349,6.02787335,-19.74460895,16.71593404,2.881902265,2.683239314,1.673837041,80.11503397,-5.772719007,0.905086323,0.434593358,,,,,,,,,,,,-1.46683445,9.574596484,-1.12708734,50,6.082833011,-0.891218063,-126.3919499,-5.204980019,-2.392209789,23.78680017,-16.55916888,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,6c7b4127-aee3-11e8-ae34-484d7efbbbf7
274,9/2/18,3:08:04 PM,2,2,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,6,Bottom,0,1,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.43945476,-3.750027246,-3.336315649,1924.171029,201.0918303,12:45,6.051560723,1.330268478,6.133862178,-21.26439891,16.54341355,5.736882655,0.814479193,-1.254006112,78.94202992,-7.697873983,-2.230402792,0.442549947,,,,,,,,,,,,-3.944241249,9.921257709,-1.07865304,50,5.75374175,6.984264427,-123.8156977,-8.735051859,-6.181842657,22.49128461,-16.62437747,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,851bc3a1-aee3-11e8-ae34-484d7efbbbf7
275,9/2/18,3:08:52 PM,2,3,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,6,Bottom,0,2,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.99508078,-2.70311346,-0.285926596,2207.068362,181.0526439,12:00,6.069717778,1.256049586,6.189388316,-14.56924251,20.36321735,0.342830603,2.39716605,1.022347979,81.19207326,-5.401702022,-0.219003559,0.42538885,,,,,,,,,,,,-0.26655774,11.85222939,-1.23470043,50,5.858596046,0.629685831,-129.1854258,-6.440516995,-0.45010446,27.11107994,-12.16059367,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a1ace692-aee3-11e8-ae34-484d7efbbbf7
276,9/2/18,3:09:15 PM,2,4,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,6,Bottom,0,2,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.16507156,-1.197878688,-1.267627123,2137.927502,195.8464035,12:30,6.113340389,1.240612516,6.156637282,-15.55355601,18.40220986,4.802471869,3.737439939,0.489660969,82.31582348,-4.100160321,-0.336231684,0.419399862,94.01270821,0.709025062,-49.59731871,4687.583329,,,,62.45116048,59.14542626,-49.71450815,0.477855835,-2.957894252,10.342006,-1.147014166,50,6.01455656,2.695561083,-131.0314359,-3.153339916,-5.146905958,27.46362191,-14.17836388,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ab36964e-aee3-11e8-ae34-484d7efbbbf7
277,9/2/18,3:09:54 PM,2,5,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,6,Bottom,0,2,2,Undefined,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,77.87047542,1.125717865,-2.689447032,,27.77751075,7:00,6.113833107,1.568840411,5.992695614,-51.27279698,-4.482189728,-3.700655092,2.766778682,-1.254679551,70.35637977,-8.697568735,-3.417445259,0.492323832,,,,,,,,,,,,1.099891724,-2.770668177,-1.355174092,50,6.175210485,5.451258768,-112.8447669,0.543978192,1.389963821,24.35362027,-35.67541914,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,c5e8729e-aee3-11e8-ae34-484d7efbbbf7
278,9/2/18,3:10:28 PM,3,1,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Roberts, Caleb",1000036023,Left,NOR_TAR,Undefined,6,Bottom,1,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.0455035,0.152350209,-0.596246449,2238.484447,15.98003897,6:30,5.942171581,1.525852476,5.925560666,-61.45358914,-14.56086557,-4.71069435,0.847049725,0.562509416,71.50328065,-11.41194871,-1.504655975,0.492860765,,,,,,,,,,,,2.370039629,-7.871952414,-1.475433697,50,5.91861552,1.338208038,-112.1020398,-1.679462263,3.009768333,20.65205861,-42.17082363,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,d7c5d73c-aee3-11e8-ae34-484d7efbbbf7
279,9/2/18,3:10:55 PM,3,2,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Roberts, Caleb",1000036023,Left,NOR_TAR,Undefined,6,Bottom,1,1,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.57604953,-3.465313624,-0.333038719,2250.216155,158.2908687,11:15,6.075294905,1.368533405,6.165425327,-17.92728562,17.44575375,-6.286936128,1.397593705,0.509159288,80.91289995,-6.805599366,-1.556193688,0.428063016,,,,,,,,,,,,3.323195241,10.48790573,-1.340135227,50,5.803637535,1.012505329,-128.5000123,-8.273605405,5.545036252,27.14051172,-14.67407843,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,e99c1496-aee3-11e8-ae34-484d7efbbbf7
280,9/2/18,3:11:29 PM,3,3,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Roberts, Caleb",1000036023,Left,NOR_TAR,Undefined,6,Bottom,1,2,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.50695322,-1.889088679,-0.648177699,2230.254547,186.1860611,12:15,6.391268387,1.389654295,6.10536999,-14.3056102,20.6428375,2.036706667,3.496990613,0.971154289,80.79086616,-4.544738987,-0.248026774,0.425486185,,,,,,,,,,,,-1.306578297,11.82080002,-1.340939889,50,6.238672237,1.375983728,-129.8401784,-4.603892067,-2.206513295,29.90978414,-12.2114084,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,fb7e3e23-aee3-11e8-ae34-484d7efbbbf7
281,9/2/18,3:11:51 PM,3,4,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Roberts, Caleb",1000036023,Left,NOR_TAR,Undefined,6,Bottom,1,3,0,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,89.59974389,-1.26088693,-1.596731776,2326.828183,176.495619,12:00,6.238952809,1.271612934,6.071258922,-12.53287492,22.48065833,-1.261488816,4.084369719,-0.318304644,80.6029814,-3.570501464,-1.844717651,0.425882199,,,,,,,,,,,,0.178684101,12.62627932,-1.147520374,50,6.134626339,3.679994043,-129.9283274,-3.097496152,0.301368982,30.61310667,-10.87853925,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0c93575c-aee4-11e8-ae34-484d7efbbbf7
282,9/2/18,3:12:33 PM,4,1,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Ollio, Connor",1000013456,Right,NOR_TAR,Undefined,6,Bottom,1,0,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.31433221,2.069779415,-1.385788723,2174.035487,35.46209033,7:15,6.005219043,1.629981067,5.775815199,-59.69158417,-11.16349225,-9.605437446,2.819304901,-0.508263563,69.82950799,-9.260696515,-3.252053046,0.501381293,,,,,,,,,,,,4.731697019,-6.592273183,-1.509830943,50,6.140070902,3.060026619,-110.7925842,2.010680634,5.826670142,21.51312003,-40.29185516,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2571d948-aee4-11e8-ae34-484d7efbbbf7
283,9/2/18,3:12:58 PM,4,2,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Ollio, Connor",1000013456,Right,NOR_TAR,Undefined,6,Bottom,1,0,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.8785377,-1.572178479,-0.854691618,2150.228914,211.8408196,1:00,6.007331027,1.327158425,6.081333651,-21.97640099,12.49917533,6.782337239,2.722633378,1.130852261,81.75042841,-5.714257668,0.464166133,0.422597853,,,,,,,,,,,,-3.929735388,7.259411946,-1.264943231,50,5.874441118,1.656037216,-130.5278511,-4.269266613,-6.742913414,28.86601688,-19.71784442,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,3133097a-aee4-11e8-ae34-484d7efbbbf7
284,9/2/18,3:13:29 PM,4,3,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Ollio, Connor",1000013456,Right,NOR_TAR,Undefined,6,Bottom,1,0,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.5428054,2.653240238,-2.388905125,2404.364008,39.32973882,7:15,5.997661128,1.433202267,5.569475001,-54.00855112,-6.967129029,-7.889746569,3.838432572,-1.505162918,70.37972243,-7.680272428,-3.936354048,0.493641587,,,,,,,,,,,,3.374877359,-4.61425687,-1.222271573,50,6.191475891,5.084736398,-113.6089138,3.349972012,4.301067941,25.64153415,-38.05462737,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,4331d042-aee4-11e8-ae34-484d7efbbbf7
285,9/2/18,3:13:55 PM,4,4,"Elliott, Austin",1000013399,Right,NOR_TAR2,"Ollio, Connor",1000013456,Right,NOR_TAR,Undefined,6,Bottom,1,1,2,Undefined,Undefined,InPlay,Undefined,GroundBall,Single,0,1,,76.82230974,1.294148014,-1.737851705,2338.102167,27.9617565,7:00,6.108164576,1.403011811,5.814698452,-53.50675263,-5.671587604,-4.18829143,2.752431958,-0.581309571,70.15469677,-8.849212049,-2.550116308,0.497788841,96.14880347,6.014815645,-7.320599436,,109.4719789,0.231299137,-10.76483322,111.318205,109.5326461,-5.604369483,0.875608521,1.720854344,-3.417346633,-1.258262251,50,6.181997016,3.544715313,-111.5164483,0.786653249,2.146613958,21.816547,-36.43688696,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,54e90e5a-aee4-11e8-ae34-484d7efbbbf7
286,9/2/18,3:15:12 PM,1,1,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,83.45564049,-0.572116365,-1.971224071,2163.493778,199.3878812,12:45,5.892212418,1.19770968,6.391002359,-24.99411763,14.68551651,4.449571751,3.286944507,-0.22130276,75.6055522,-5.320323519,-1.094563843,0.453372682,,,,,,,,,,,,-3.039534885,8.256993506,-1.058078081,50,5.839644728,3.987926826,-121.1397296,-1.883247385,-4.476835803,25.61393168,-20.01258124,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,81ce2578-aee4-11e8-ae34-484d7efbbbf7
287,9/2/18,3:15:25 PM,1,2,"Palermo, Davis",1000048804,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,7,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,84.21266066,-1.209388584,-1.648093351,2220.338142,214.645387,1:15,6.260999138,1.226622365,6.357247693,-18.69564532,20.6271286,12.73573497,3.629151807,0.845375847,75.61360757,-4.730954954,0.878596312,0.451329365,,,,,,,,,,,,-7.527099282,11.7448114,-1.112528782,50,6.1644404,2.974039702,-122.1420149,-2.994053606,-11.17865991,27.8532331,-14.73157205,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,8a8ac465-aee4-11e8-ae34-484d7efbbbf7
